label;message;message_clean
1;Bonjour, je suis parti en retraite en 0000 et j'ai choisi pour ma prime de départ l'étalement sur 0000 ans. Je souhaite modifier le montant de mon prélèvement à la source puisque mes revenus ont diminué. Pour actualiser ce montant de prélèvement, dois-je intégrer le 0000/0000 de ma prime de départ, et sous quelle rubrique ? Ou dois-je simplement indiquer le montant de mes pensions de retraite, et payer l'impot sur ma prime de départ lors de la régularisation en fin d'XXXXX́e, suite à ma déclaration des revenus 0000 ? Merci de votre aide Cordialement;parti retraite choisi prime départ étalement ans souhaite modifier montant prélèvement source puisque revenus diminué actualiser montant prélèvement dois intégrer prime départ sous quelle rubrique dois simplement indiquer montant pensions retraite payer impot prime départ lors régularisation fin suite déclaration revenus aide
1;Bonjour Messieurs Je suis au chômage depuis le 0000er janvier 0000. Pôle emploi me verse 0000.0000 euros par mois, parfois moins en fonction de mon activité salariale du mois (je suis aide soignante). Je souhaite modifier mon taux de prélèvement, mais je ne voudrai pas faire d'erreur et ce pour ne pas être pénalisée. Merci de me donner votre avis sur la possibilité de modifier le taux de prélèvement à la source Bien à vous XXXXX XXXXX;messieurs chômage depuis janvier pôle emploi verse euros mois parfois moins fonction activité salariale mois aide soignante souhaite modifier taux prélèvement voudrai erreur pénalisée donner avis possibilité modifier taux prélèvement source bien
1;Bonjour, Je vous informe que je serai en retraite à compter du 0000er juin 0000. (CARSAT - Retraite complémentaire HUMANIS) Je n'ai pas trouvé sur l'onglet gérer les prélèvements à la source, ce cas de figure. Merci d'en prendre note. MME XXXXX XXXXX XXXXX;informe retraite compter juin carsat retraite complémentaire humanis trouvé onglet gérer prélèvements source cas figure prendre note
1;Bonjour, Je viens de voir sur l'échéancier des prélèvements que seule moi je suis prélevée et pas mon compagnon XXXXX XXXXX avec qui je suis pacsé depuis aout dernier. Il sera prélevé qu'en septembre.Pouvez vous me dire si le calcul est juste ou si il y a une erreur? Dans l'attente de votre réponse. Bien cordialement;viens voir échéancier prélèvements seule prélevée compagnon pacsé depuis aout dernier prélevé septembre pouvez dire calcul juste erreur attente réponse bien
8;"Bonjour, Je viens de faire ma déclaration en ligne des revenus 0000. Je me suis pacsé en 0000 et nous avons donc fait une déclaration commune avec ma compagne. Je souhaite opter pour un taux de prélèvement à la source individualisé (soit 0000,0000% pour XXXXX XXXXX, et taux à 0000% pour XXXXX XXXXX). Je suis allé sur l'onglet ""individualiser votre taux de prélèvement à la source"", mais je ne peux pas bouger le curseur pour modifier, il est indiqué que le service est désactivé et de contacter le centre des finances publiques. Pouvez vous me dire ce qu'il convient de faire pour activer ce service afin de prendre en compte l'option du taux de prélèvement individualisé ? XXXXX";viens déclaration ligne revenus pacsé fait déclaration commune compagne souhaite opter taux prélèvement source individualisé taux allé onglet individualiser taux prélèvement source peux bouger curseur modifier indiqué service désactivé contacter centre finances publiques pouvez dire convient activer service afin prendre compte option taux prélèvement individualisé
1:8;Bonjour J'ai signé au 0000/0000/0000 une rupture conventionnelle et me suis inscrite à pôle emploi dés janvier 0000. Je ne serai indemnisable qu'en juin 0000. Si d'ici cette date je me mets en tant qu'auto entrepreneur, comment dois je procéder ? Faut il que je demande dans ce cas l'individualisation du taux ? Vous remerciant par avance des réponses que vous pourrez m'apporter. Bien cordialement;signé rupture conventionnelle inscrite pôle emploi dés janvier indemnisable juin ici date mets tant auto entrepreneur comment dois procéder faut demande cas individualisation taux remerciant avance réponses pourrez apporter bien
8;"Bonjour, Je souhaite modifier mon prélèvement à la source en individualisant nos taux avec ma partenaire de PACS, et je ne trouve pas l'option... Cela me demande de contacter mon centre de finance publique Pouvez-vous m'aider ? PS : ci joint une capture ecran de la page ""gérer mon prélèvement à la source"" Cdlt, XXXXX XXXXX 0000";souhaite modifier prélèvement source individualisant taux partenaire pacs trouve option demande contacter centre finance publique pouvez aider ps ci joint capture ecran page gérer prélèvement source cdlt
8;Bonjour je viens de me pacsé avec ma compagne et je voudrais savoir comment est appliqué le taux du prélèvement a la source sachant que mes revenus son inférieur a ceux de ma compagne mais en choisissant un taux global 0000.0000 % contre 0000.0000 % pour elle et 0000.0000 % pour moi la premiere solution semble interessant au niveau du couple mais pas pour moi elle represente un trop gros prelevement sur mon salaire cordialement;viens pacsé compagne voudrais savoir comment appliqué taux prélèvement source sachant revenus inférieur ceux compagne choisissant taux global contre premiere solution semble interessant niveau couple represente trop gros prelevement salaire
1;Bonjour, J'ai souhaité actualiser mon taux de prélèvement via mon espace particulier car le montant total de mes salaires de 0000 est de 0000€. J'ai validé, mais je n'ai reçu en retour aucune confirmation de ma demande de modification. Pouvez-vous donc, me confirmer cette prise en compte ou bien m'indiquer ce que je dois faire pour que mon taux de prélèvement soit baissé avec cette déclaration ? Pour information, mon mari, Mr XXXXX XXXXX (Déclarant 0000), retraité n'a pas eu d'augmentation de pension par rapport à l'XXXXX́e précédente. Dans l'attente de votre réponse, merci, Cordialement. XXXXX XXXXX XXXXX (Déclarant 0000) XX@XX 0000;souhaité actualiser taux prélèvement via espace particulier montant total salaires validé reçu retour aucune confirmation demande modification pouvez confirmer prise compte bien indiquer dois taux prélèvement baissé déclaration information mari déclarant retraité augmentation pension rapport précédente attente réponse déclarant
1:8;Bonjour, Je constate, sur mon espace personnel, que mon taux individualisé est à 0000%. Comment faut-il procéder pour le modifier, et uniquement le mien (ma femme ne souhaite pas modifier son propre taux). Par ailleurs, sur les deux premiers mois de l'XXXXX́e 0000, mon impot sur le revenu a été prélevé par mon employeur à un taux de 0000%, entrainant des retenues de près de 0000€ par mois (soit près de 0000 € par an). Or, compte tenu de mon niveau de rémunération (environ 0000 € par an), mon impôt doit être environ de 0000 € par mois. Comment va s'effectuer l'éventuel remboursement du trop perçu ? Je vous joins mes bulletins de salaire. Merci beaucoup. bien cordialement.;constate espace personnel taux individualisé comment faut procéder modifier uniquement mien femme souhaite modifier propre taux ailleurs deux premiers mois impot revenu prélevé employeur taux entrainant retenues près mois près an or compte tenu niveau rémunération environ an impôt doit environ mois comment va effectuer éventuel remboursement trop perçu joins bulletins salaire beaucoup bien
1:8;"Bonjour, Je viens d'effectuer à l'instant, sur l'onglet ""gérer mon prélèvement à la source"", la modification du taux de prélèvement, qui est maintenant de 0000,0000 % pour moi, XXXXX XXXXX, et de 0000 % pour mon co-pacsé, XXXXX XXXXX. Quand seront restituées les éventuels prélèvements effectués sur les trois retraites qu'il perçoit, étant donné que son taux d'imposition est de 0000 % ? Cependant, ce taux de 0000,0000 % qui m'est alloué, a été calculé en fonction des revenus de 0000, déclarés en 0000, sur la base de 0000.0000 eur. Or, j'ai cessé toute activité salariale depuis le 0000.0000.0000, ayant à cette date, effectué la totalité de ma carrière professionnelle pour percevoir ma retraite à taux plein, précision étant faite que je ne percevrai ma retraite qu'à partir du 0000er juillet 0000. Aussi, je suis donc, pour la période du 0000.0000.0000 au 0000.0000.0000, sans revenus. N'ayant plus d'employeur donc, aucun prélèvement à la source ne peut être évidemment effectué sur un salaire que je perçois pas à compter du 0000er janvier 0000. Dois-je d'ores et déjà, actualiser ma situation dans l'onglet prévu à cet effet dans le paragraphe ""gérer mon prélèvement à la source"", ou bien dois-je attendre le mois de mai, lors de la déclaration annuelle des revenus ? Etant donné que, selon moi, tant en fonction des revenus de mon co-pacsé, que de mes pensions de retraite qui ne me seront versées que sur une période de 0000 mois en 0000, je n'aurai pas d'impôt à payer en 0000, comment faire pour que la caisse de retraite dont je dépend n'effectue pas le prélèvement à la source me concernant qui est actuellement de 0000,0000 % ? Je vous remercie par avance des éclaircissements que vous voudrez bien apporter à ma situation, afin de savoir quelle position adopter, et quoi faire. Dans l'attente, Bien cordialement XXXXX XXXXX";viens effectuer instant onglet gérer prélèvement source modification taux prélèvement maintenant co pacsé quand restituées éventuels prélèvements effectués trois retraites perçoit donné taux imposition cependant taux alloué calculé fonction revenus déclarés base eur or cessé toute activité salariale depuis date effectué totalité carrière professionnelle percevoir retraite taux plein précision faite percevrai retraite partir juillet aussi période sans revenus plus employeur aucun prélèvement source peut évidemment effectué salaire perçois compter janvier dois ores déjà actualiser situation onglet prévu cet effet paragraphe gérer prélèvement source bien dois attendre mois mai lors déclaration annuelle revenus etant donné selon tant fonction revenus co pacsé pensions retraite versées période mois impôt payer comment caisse retraite dont dépend effectue prélèvement source concernant actuellement avance éclaircissements voudrez bien apporter situation afin savoir quelle position adopter quoi attente bien
8;Bonjour nous souhaitons augmenter le taux de prélèvement à la source nous avons choisi le prélèvement uniquement sur le salaire de ma femme mais en me connectant sur mon espace particulier, je ne sais pas comment faire pour augmenter son taux . je ne vois que l onglet qui me propose d augmenter mon taux pouvez vous nous aider svp ? cordialement Mr XXXXX XXXXX;souhaitons augmenter taux prélèvement source choisi prélèvement uniquement salaire femme connectant espace particulier sais comment augmenter taux vois onglet propose augmenter taux pouvez aider
1:8;"Bonjour, depuis le 0000er septembre 0000, je suis en disponibilité pour rapprochement de conjoint. Actuellement inscrite à Pole Emploi, je suis à la recherche d'un emploi. Je perçois des indemnités de la part de pole Emploi jusqu'au mois d'avril prochain; Quelles démarches dois-je effectuer pour le prélèvement à la source? Devons nous individualiser notre taux avec mon mari? Par ailleurs, j'ai effectué de nombreux déplacements professionnels de janvier à juillet 0000 (j'étais affectée à 0000km de chez moi). Comment déclarer cela? En vous remerciant pour votre réponse, Cordialement, XXXXX XXXXX.";depuis septembre disponibilité rapprochement conjoint actuellement inscrite pole emploi recherche emploi perçois indemnités part pole emploi jusqu mois avril prochain quelles démarches dois effectuer prélèvement source devons individualiser taux mari ailleurs effectué nombreux déplacements professionnels janvier juillet affectée km chez comment déclarer remerciant réponse
8;Madame, monsieur, le prélèvement de 0000,0000% qui m'est appliqué ne correspond pas au taux indiqué sur la déclaration de revenu soit 0000,0000%. Pourriez-vous m'indiquer ce qu'il se passe et comment remédier à la situation? La situation familiale n'a pas changé avec un enfant à charge et mon mari n'a eu aucun prélèvement. Cordialement XXXXX XXXXX;prélèvement appliqué correspond taux indiqué déclaration revenu pourriez indiquer passe comment remédier situation situation familiale changé enfant charge mari aucun prélèvement
1;Bonjour . Je vous contacte pour une question particulière . Je suis séparé de mon ex femme depuis 0000 ans mais divorcé légalement depuis le 0000 novembre . Date depuis laquelle je verse une pension alimentaire de 0000 euros mensuel . La garde des 0000 enfants est à ma femme avec un Week end sur deux, les mercredis , et la moitié des vacances scolaires pour moi . J aimerai savoir comment déclarer que je ne prends plus de part liés aux petits , déclarer la pension mensuelle , et mettre à jour mes prélèvements mensuels svp ? Merci d'avance . Mr XXXXX XXXXX;contacte question particulière séparé ex femme depuis ans divorcé légalement depuis novembre date depuis laquelle verse pension alimentaire euros mensuel garde enfants femme week end deux mercredis moitié vacances scolaires aimerai savoir comment déclarer prends plus part liés petits déclarer pension mensuelle mettre jour prélèvements mensuels avance
8;Bonjour, Pour le prélèvement à ma source, mon taux est actuellement à 0000% sur mon salaire et rien sur celui de ma femme. Je souhaiterais en basculer une partie sur celui de ma femme, sans pour autant que ce soit le même taux pour chacun de nous. Est ce possible de moduler et si oui comment ? Merci, Cordialement XXXXX. XXXXX;prélèvement source taux actuellement salaire rien celui femme souhaiterais basculer partie celui femme sans autant taux chacun possible moduler oui comment
8;objet: delmande de modification du taux de PAS Bonjour, J'ai utilisé mon espace personnel pour signaler une baisse de nos revenus en 0000 en vue d'un modification des taux de prélèvement individualisés. Pouvez-vous atteser que celle -ci sera bien prise en compte car il n'y a aucun récépissé de demande. merci;objet delmande modification taux utilisé espace personnel signaler baisse revenus vue modification taux prélèvement individualisés pouvez atteser celle ci bien prise compte aucun récépissé demande
1;Bonjour, Je viens vers vous concernant le prélèvement à la source. J'ai sans doute fait une erreur lors de ma déclaration car je suis très surpris d'avoir une mensualité de 0000€ qui nous met en difficulté vis à vis de nos ressources. Selon mes informations nous devrions bénéficier d'un abattement fiscal sur les revenus de deux petits appartement de tourisme que nous louons correspondant à : 0000% au titre de la déclaration LMNP + 0000% au titre du classement atout France, soit 0000% d'abattement. Or je ne suis pas certain d'avoir correctement renseigné les choses lors de notre déclaration de revenus. Pouvez-vous, je vous prie, vérifier notre déclaration et me préciser que nous bénéficions bien de l'abattement sus mentionné? Je vous remercie du temps que vous accordez à ma demande. Sincères salutations. XXXXX XXXXX & XXXXX XXXXX;viens vers concernant prélèvement source sans doute fait erreur lors déclaration très surpris mensualité met difficulté vis vis ressources selon informations devrions bénéficier abattement fiscal revenus deux petits appartement tourisme louons correspondant titre déclaration lmnp titre classement atout france abattement or certain correctement renseigné choses lors déclaration revenus pouvez prie vérifier déclaration préciser bénéficions bien abattement sus mentionné temps accordez demande sincères salutations
8;Bonjour Suite à la déclaration de notre PACS, nous sommes surpris des variations du taux de prélèvement à la source et madame voit son impôt doublé alors que pour moi il serait plutôt stable !?!?. Faut-il faire le choix du taux individuel ou commun ? Cette variation est très surprenante et avons besoin de mieux comprendre pour faire le bon choix. De plus, nous avons vu un prélèvement sur notre compte de 0000€. A quoi correspond-il ? Par avance, merci pour vos conseils et aides. Cordialement XXXXX XXXXX;suite déclaration pacs surpris variations taux prélèvement source voit impôt doublé alors plutôt stable faut choix taux individuel commun variation très surprenante besoin mieux comprendre bon choix plus vu prélèvement compte quoi correspond avance conseils aides
1;Bonjour, Après une rupture de PACS signalée immédiatement sur le site après avoir reçu le courrier de confirmation, mon taux de prélèvement à la source est de 0000%, ce qui me semble hautement improbable vu mon salaire. J'ai évidemment effectué la démarche adéquate en ligne mais la taux est resté à 0000% (l'historique des démarches signale cette tentative). Dois-je m'attendre à une régularisation dans les mois qui arrivent avec une forte baisse surprise de salaire un jour je ne m'y attendrais pas ? En vous remerciant par avance, XXXXX XXXXX XXXXX;après rupture pacs signalée immédiatement site après reçu courrier confirmation taux prélèvement source semble hautement improbable vu salaire évidemment effectué démarche adéquate ligne taux resté historique démarches signale tentative dois attendre régularisation mois arrivent forte baisse surprise salaire jour attendrais remerciant avance
8;Bonjour J'ai fait ma déclaration suite à mon PACS du 0000 décembre dernier. Avant j'avais un taux pour le prélèvement à la source de 0000.0000% et mon ami XXXXX XXXXX un taux de 0000.0000%. Après le PACS, je me retrouve à payer plus d'impôt qu'avant?? Si j'individualise je suis à 0000.0000% et mon ami 0000%. Si on mutualise, je garde le même taux et mon ami passe lui à 0000.0000%. Ai je fait la bonne démarche?? Je pensais que le PACS comme le mariage pouvait être intéressant au niveau fiscal?? Merci pour votre aide;fait déclaration suite pacs décembre dernier avant taux prélèvement source ami taux après pacs retrouve payer plus impôt avant individualise ami mutualise garde taux ami passe fait bonne démarche pensais pacs comme mariage pouvait intéressant niveau fiscal aide
8;Bonjour Je viens de déclarer mon changement de situation familiale. On m'annonce à la fin de la procédure que mon taux est de 0000.0000% et celui de mon conjoint 0000.0000%. Je ne comprends cette répartition puisque mon conjoint à moins de revenus que moi. Il me paraîtrait plus logique que ce soit l'inverse. Pouvez-vous m'expliquer cela et me dire s'il est possible de faire quelque chose? Je vous remercie pour votre réponse. Bien cordialement XXXXX XXXXX;viens déclarer changement situation familiale annonce fin procédure taux celui conjoint comprends répartition puisque conjoint moins revenus paraîtrait plus logique inverse pouvez expliquer dire possible quelque chose réponse bien
1;J'ai divorcé et je vis à nouveau avec quelqu'un avec qui je ne suis ni XXXXX́ ni pacsé et j'ai mes enfants en garde alternée. Cordialement XXXXX XXXXX;divorcé vis nouveau quelqu ni ni pacsé enfants garde alternée
8;Bonjour,je ne comprends absolument pas ce qu’il se passe avec le prélèvement à la source et ma nouvelle situation familiale .. Situation de base :Taux d’imposition en tant que célibataire XXXXX XXXXX = 0000,0000%moi même = 0000,0000%Suite coup de téléphone au service des impôts, là conseillère m’indique que l’on est obligé de se déclarer en tant que couple a compter de janvier 0000 suite au pacs intervenu le 0000.0000.0000.La conseillère indique que le taux en couple serait de 0000.0000%.Et qu’au taux personnalisé cela XXXXX : 0000,0000 %Julien : 0000,0000 %Pourquoi le taux de XXXXX est il l’unique a baisser ?Pourquoi notre taux d’imposition augmente t’il par rapport à nos situations de célibataires? Alors qu’il était censé baisser puisque nous sommes sur deux tranches d’imposition différentes .Dernière question alors qu’il est écrit sur le site des impôts que prendre le taux couple (0000,0000%) ou le taux individualisé ( 0000,0000 pour XXXXX 0000,0000 pour moi même) devraient revenir au même, comment expliquer qu’il y a une différence d’une dizaine d’euros si on fait le calcul ?merci par avance pour vos explications;comprends absolument passe prélèvement source nouvelle situation familiale situation base taux imposition tant célibataire suite coup téléphone service impôts là conseillère indique obligé déclarer tant couple compter janvier suite pacs intervenu conseillère indique taux couple taux personnalisé julien pourquoi taux unique baisser pourquoi taux imposition augmente rapport situations célibataires alors censé baisser puisque deux tranches imposition différentes dernière question alors écrit site impôts prendre taux couple taux individualisé devraient revenir comment expliquer différence dizaine euros fait calcul avance explications
1;Bonjour, Le taux de prélèvement présent actuellement aussi bien sur le site que sur ma fiche de paye est de 0000%. Ce taux a été calculé, je pense, sur le deuxième avis d'imposition qui correspond à la déclaration de mes revenus après le décès de mon conjoint en mai 0000. Quelle sera ma situation fiscale en 0000, devrais-je tout payer en fin d'XXXXX́e ? XXXXX XXXXX;taux prélèvement présent actuellement aussi bien site fiche paye taux calculé pense deuxième avis imposition correspond déclaration revenus après décès conjoint mai quelle situation fiscale devrais tout payer fin
1;"Bonjour dans quel espace puis je signaler que pour l XXXXX́e 0000 ma fille étudiante (0000 ans) demande son rattachement à mon foyer fiscal? comment remplir les cases 0000dc, 0000tr, 0000bh, 0000 ck dont je ne connais pas encore les montants ni pour 0000 ni pour 0000? Dois je prendre les chiffres de 0000 et les augmenter ""un peu au hasard""? je vous remercie de votre reponse. cordialement. J. Le XXXXX.";quel espace puis signaler fille étudiante ans demande rattachement foyer fiscal comment remplir cases dc tr bh ck dont connais encore montants ni ni dois prendre chiffres augmenter peu hasard reponse
8;Bonjour,lors de ma déclaration de revenus début 0000, j'avais demandé le prélèvement a la source des deux revenus sur mon salaire. Sauf erreur de ma part les prélèvements sont séparés. Pouvez vous m'expliquer pourquoi et est il possible de rectifier.en l'attente de vous lire. cordialement. XXXXX XXXXX;lors déclaration revenus début demandé prélèvement source deux revenus salaire sauf erreur part prélèvements séparés pouvez expliquer pourquoi possible rectifier attente lire
1;Madame, Monsieur, Je vous demande de bien vouloir modifier le montant du prélèvement à la source, en l'adaptant à nos revenus de 0000. En effet, nous nous sommes XXXXX́s le 0000 / 0000/0000, je percevais alors la pension de reversion de mon mari décédé. Celle-ci représentait une part importante du montant que nous avons déclaré pour 0000. J'ai du reste dû rembourser un trop perçu de 0000€ (sur lesquels nous avons payé l'impôt sur le revenu). Mon mari étant XXXXX, sa pension sera plutôt inférieur étant donné le taux de la livre sterling. Je vous adresse en pièces jointes les documents justificatifs. Je pense que le taux du foyer sera inférieur au 0000.0000% indiqué sur l'avis d'impôts (0000 0000 0000 0000 0000). Nous optons pour le prélèvement individualisé sur ma pension, cela étant plus facile. Je vous en remercie à l'avance et vous prie d'agréer, Madame, Monsieur, l'expression de nos sentiments distingués XXXXX et XXXXX XXXXX;demande bien vouloir modifier montant prélèvement source adaptant revenus effet xxxxx́s percevais alors pension reversion mari décédé celle ci représentait part importante montant déclaré reste dû rembourser trop perçu lesquels payé impôt revenu mari pension plutôt inférieur donné taux livre sterling adresse pièces jointes documents justificatifs pense taux foyer inférieur indiqué avis impôts optons prélèvement individualisé pension plus facile avance prie agréer expression sentiments distingués
1;Bonjour, En ce jour du 0000 février, je n'ai toujours pas été prélevé en ce qui concerne mes impôts sur le revenu. Je suis normalement mensualisé (Contrat de mensualisationN° : M0000 Statut : actif) et ne trouve aucune trace de futurs prélèvements dans les différentes rubriques de mon espace personnel. De ce fait, et afin d'éviter tous désagréments, je vous fait part de ce problème et vous demande mon échéancier pour 0000. Vous priant de croire en mes salutations distinguées, XXXXX XXXXX;jour février toujours prélevé concerne impôts revenu normalement mensualisé contrat mensualisationn° statut actif trouve aucune trace futurs prélèvements différentes rubriques espace personnel fait afin éviter tous désagréments fait part problème demande échéancier priant croire salutations distinguées
8;"Bonjour, Merci de bien vouloir m'expliquer pourquoi il m'est retenu 0000,0000 € de plus sur ma retraite Agirc et 0000,0000 € de plus sur ma retraite Arrco depuis la mise en place du prélèvement à la source... Mon épouse était assistante maternelle et ses revenus n'étaient pas imposables, elle est maintenant à la retraite mais n'est toujours pas imposable non plus; Nous avons fait une déclaration séparée. Nos revenus globaux n'ont pas changés, pourquoi suis je plus imposé ? Dans l'attente de votre réponse, je vous remercie Cordialement J.XXXXX XXXXX";bien vouloir expliquer pourquoi retenu plus retraite agirc plus retraite arrco depuis mise place prélèvement source épouse assistante maternelle revenus imposables maintenant retraite toujours imposable non plus fait déclaration séparée revenus globaux changés pourquoi plus imposé attente réponse
1;Changement de situation professionnelle - chômage Ma situation professionnelle a profondément changé depuis le 0000 juin 0000 date depuis laquelle je suis inscrite à pôle emploi. Mes revenus sont maintenant sensiblement inférieurs passant de 0000.0000 à 0000.0000 € annuels net imposables. De fait, mon taux de prélèvement doit s'adapter en conséquence, alors qu’il est actuellement de 0000,0000% (et de 0000,0000% pour mon conjoint). J’ai bien essayé de modifier ma situation sur la plate forme impots.gouv (« actualiser suite à une hausse ou à une baisse de revenus »), mais en vain. Pouvez-vous m’indiquer la démarche à suivre ? Merci d’avance;changement situation professionnelle chômage situation professionnelle profondément changé depuis juin date depuis laquelle inscrite pôle emploi revenus maintenant sensiblement inférieurs passant annuels net imposables fait taux prélèvement doit adapter conséquence alors actuellement conjoint bien essayé modifier situation plate forme impots gouv actualiser suite hausse baisse revenus vain pouvez indiquer démarche suivre avance
8;Bonjour, J'ai une question concernant le fonctionnement du prélèvement à la source. En effet, avec ma conjointe nous avons fait une déclaration commune suite à notre PACS. A la fin de la déclaration, il nous est demandé un seul RIB. Cela veut-il dire qu'à partir des mois prochains la somme des deux impôts (ma conjointe et moi) sera prélevé sur ce seul compte ? Merci d'avance. Cordialement XXXXX XXXXX;question concernant fonctionnement prélèvement source effet conjointe fait déclaration commune suite pacs fin déclaration demandé seul rib veut dire partir mois prochains somme deux impôts conjointe prélevé seul compte avance
8;Bonjour, Je viens de me pacser et je ne comprends pas la différence entre le taux individualisé et le taux non personnalisé ? De plus, lorsque j'ai fait le changement de situation mon taux est passé à zéro. Est-ce normal ? Je ne comprends pas quel taux je suis censée avoir et j'ai pourtant déclaré mes revenus en 0000. Merci pour votre aide, Cordialement, XXXXX XXXXX.;viens pacser comprends différence entre taux individualisé taux non personnalisé plus lorsque fait changement situation taux passé zéro normal comprends quel taux censée pourtant déclaré revenus aide
1:8;"Bonjour, Suite à votre message, nous avons pris note du document que nous avez transmis (pas à pas consacré à la modulation des taux) mais d'après ce que nous comprenons (peut-être avons-nous mal compris?), nous devons attendre 0000 pour faire cette démarche ? (car les revenus nets imposables de 0000 sont demandés alors que l'XXXXX́e 0000 n'est pas encore terminée) Voici l'historique de notre situation : 0000/ En 0000, les revenus de Mme étaient un plus élevés que les revenus de Mr. 0000/ En 0000, les revenus de Monsieur (déclarant 0000) sont plus élevés que les revenus de Madame (déclarant 0000) : cf en PJ : avis de situations déclarative. Mr a plus du double de revenus que Mme. 0000/ En 0000 : cela sera la même chose qu'en 0000 (revenus de Mr beaucoup plus élevés que revenus de Mme) En fait, nous aimerions changer dès maintenant le taux (commun et unique) en individualisant nos taux respectifs mais lorsque nous faisons la manipulation sur notre compte en ligne : on propose à Mme un taux + élevé (0000,0000%) que pour Mr (0000,0000%) alors que cela devrait être l'inverse... étant donné la différence de revenus depuis le 0000er janvier 0000. Nous ne voulons pas attendre 0000 pour individualiser nos taux, nous souhaitons le faire en 0000, mais pas avec ce que nous propose le site (taux de Mme plus élevé que taux de Mr), mais avec l'inverse qui serait beaucoup plus cohérent (taux de Mme moins élevé que taux de Mr) Comment faire ? Merci par avance de votre aide. Bien cordialement, XXXXX & XXXXX XXXXX De : Centre de contact XXXXX Réponse de l'administration 0000/0000/0000 A : XXXXX XXXXX Bonjour, Les taux appliqués à compter de septembre sont calculés à partir de de votre dernière déclaration et donc des revenus perçus en 0000. Si vos revenus respectifs sont différents en 0000, il vous est possible d'actualiser votre situation dans votre espace particulier, rubrique gérer mon prélèvement à la source, « actualiser ma situation... ». En indiquant les revenus et charges prévisionnels de 0000 du foyer, cela recalculera votre taux de prélèvement à la source du foyer et également des taux individualisés. Je vous prie de trouver ci-joint le pas à pas consacré à la modulation des taux. Vous pouvez également contacter le 0000 0000 0000 pour être accompagner dans cette démarche. Cordialement. M. XXXXX XXXXX AGENT ADMINISTRATIF FIP PRINCIPAL Pièces jointes : De : XXXXX XXXXX Ma demande N°0000 0000/0000/0000 A : Centre de contact XXXXX Bonjour, Actuellement à un taux à 0000,0000% puis à partir du 0000/0000 à 0000,0000 %, nous aimerions opter pour un taux ""individualisé"" à partir du 0000/0000/0000, or sur le site, voici ce qui nous ait proposé si nous choisissons cette option : 0000,0000 % pour Monsieur XXXXX XXXXX0000,0000 % pour Madame XXXXX XXXXX XXXXX XXXXX XXXXX Le taux est plus élevé pour Madame (déclarant 0000) (0000,0000%) alors que les revenus 0000 de Madame (0000) sont beaucoup moins élevés que les revenus 0000 de Monsieur (déclarant 0000) (0000). Comment est-ce possible d'avoir un taux de prélèvement à la source individualisé plus élevé pour Madame ? N'est-ce pas possible d'inverser car Madame a un salaire beaucoup moins élevé que Monsieur ? Merci par avance de votre retour. Cordialement XXXXX & XXXXX XXXXX";suite message pris note document transmis consacré modulation taux après comprenons peut mal compris devons attendre démarche revenus nets imposables demandés alors encore terminée voici historique situation revenus plus élevés revenus revenus déclarant plus élevés revenus déclarant cf pj avis situations déclarative plus double revenus chose revenus beaucoup plus élevés revenus fait aimerions changer dès maintenant taux commun unique individualisant taux respectifs lorsque faisons manipulation compte ligne propose taux élevé alors devrait inverse donné différence revenus depuis janvier voulons attendre individualiser taux souhaitons propose site taux plus élevé taux inverse beaucoup plus cohérent taux moins élevé taux comment avance aide bien centre contact réponse administration taux appliqués compter septembre calculés partir dernière déclaration revenus perçus revenus respectifs différents possible actualiser situation espace particulier rubrique gérer prélèvement source actualiser situation indiquant revenus charges prévisionnels foyer recalculera taux prélèvement source foyer également taux individualisés prie trouver ci joint consacré modulation taux pouvez également contacter accompagner démarche agent administratif fip principal pièces jointes demande n° centre contact actuellement taux puis partir aimerions opter taux individualisé partir or site voici proposé choisissons option taux plus élevé déclarant alors revenus beaucoup moins élevés revenus déclarant comment possible taux prélèvement source individualisé plus élevé possible inverser salaire beaucoup moins élevé avance retour
1;"Bonjour , j' ai bien noté la mise en place du prélèvement à la source dès janvier 0000 avec un taux , en ce qui me concerne ; de 0000% . Ma situation particulière fiscale de 0000 (décès du conjoint) ,liée à la déclaration établie sur mes seuls revenus sur 0000 mois , a entrainé un revenu fiscal de référence de 0000 euros . La prochaine déclaration des revenus de l'XXXXX́e 0000 me rendra certainement redevable de l'impôt . Que dois-je faire pour que le taux de prélèvement personnalisé réel soit communiqué au plus tôt aux divers organismes me versant une pension ? XXXXX distinguées .";bien noté mise place prélèvement source dès janvier taux concerne situation particulière fiscale décès conjoint liée déclaration établie seuls revenus mois entrainé revenu fiscal référence euros prochaine déclaration revenus rendra certainement redevable impôt dois taux prélèvement personnalisé réel communiqué plus tôt divers organismes versant pension distinguées
